income,expenses,savings_rate,credit_cards,credit_utilization,emi_count,online_shopping_spend,age,category
92240,90106,0.023135299219427582,4,50.276969026111395,0,1875,42,Overspender
84315,72377,0.14158809227302377,4,58.181993730951795,0,10515,56,Balanced
30756,5270,0.8286513200676291,1,8.78923423974792,4,17128,25,Saver
56378,7022,0.875447869736422,1,58.83393484611446,1,19232,32,Saver
155327,128231,0.17444488079986095,3,63.52912044728527,2,15560,36,Balanced
165556,123441,0.2543852231269178,1,70.09442586776902,0,17363,28,Balanced
145703,139111,0.045242719779277026,2,42.409327046829986,4,11154,37,Overspender
76549,57441,0.24961789180786162,1,33.1621324778398,1,18819,53,Balanced
185575,167305,0.09845076114778392,1,18.20970449446758,1,14753,35,Overspender
93794,65145,0.30544597735462825,3,20.039280762659224,1,12065,31,Saver
65113,53116,0.18424892110638427,2,39.48786650888567,3,587,55,Balanced
94069,59580,0.36663512953257715,1,4.97124005592336,1,9932,42,Saver
156321,146217,0.06463622929740725,2,24.63562783837402,4,9264,33,Overspender
170273,168403,0.010982363616075361,2,41.79044101521303,2,678,35,Overspender
145541,115857,0.2039562734899444,2,41.344069054204226,4,17046,18,Balanced
29686,-10833,1.3649194906690023,4,20.612124932583402,1,3140,57,Saver
73363,37839,0.48422229189100774,4,15.322733790827261,2,9697,18,Saver
117543,85586,0.27187497341398464,4,18.309750872279665,0,19232,18,Balanced
151733,116848,0.2299104347768778,4,35.5829568239026,0,2921,38,Balanced
195915,150546,0.23157491769389787,3,82.5959428616653,4,11447,42,Balanced
115673,79077,0.3163746077304125,1,61.206781721345436,2,1717,44,Saver
62828,31962,0.49127777424078434,4,44.28388807768482,4,2974,27,Saver
68604,36928,0.4617223485511049,3,51.077815306874044,2,1429,29,Saver
30526,-18238,1.5974579047369455,1,60.31729747760283,2,8458,45,Saver
88910,74032,0.16733775728264538,4,53.512373018579815,4,2002,49,Balanced
45592,4832,0.8940164941217758,1,33.83580053145486,2,920,50,Saver
48982,20423,0.583050916663264,4,23.08823586856923,1,14080,25,Saver
20207,-27339,2.3529469985648537,3,37.49451658548925,2,16340,59,Saver
108733,100962,0.07146864337413665,2,60.08483333823841,2,6330,43,Overspender
144982,127456,0.12088397180339629,2,34.59217649111518,4,18333,59,Balanced
88619,57723,0.3486385538090026,1,17.906487417247003,0,6311,58,Saver
180400,147477,0.1825,3,5.531040144513547,3,9119,19,Balanced
66479,29276,0.5596203312324193,2,37.57938476643577,2,14027,52,Saver
171175,130785,0.2359573535855119,4,19.48715514924317,3,16723,51,Balanced
190963,177111,0.07253761199813577,2,31.269682272474647,2,606,23,Overspender
161826,113252,0.3001619022901141,1,69.12465057706642,4,4549,48,Saver
101437,57046,0.4376213807585003,1,38.92300577506119,4,8789,40,Saver
118540,115692,0.02402564535177999,3,24.99078450502445,2,2403,29,Overspender
92982,60955,0.34444301047514575,1,46.175025619837385,4,11993,45,Saver
122747,86283,0.2970663234131995,2,78.41909334160499,4,5876,32,Balanced
68231,32746,0.5200715217423165,2,37.58607503185949,2,542,36,Saver
49301,28845,0.41492058984604774,2,0.0,0,2077,29,Saver
192395,182136,0.053322591543439275,2,53.00153153051959,2,12882,19,Overspender
38752,2198,0.9432803468208093,3,46.92860121853674,0,6385,28,Saver
118452,70530,0.4045689393171918,4,41.80244710991452,4,9076,54,Saver
164467,150058,0.08761028048179878,4,35.61645482678065,0,13606,55,Overspender
141237,136446,0.03392170606852312,3,23.854556502304362,4,12163,42,Overspender
76273,49409,0.3522085141531079,1,70.29948447867714,0,4077,38,Saver
111878,74239,0.3364289672679168,4,3.233813305819048,0,16642,59,Saver
24895,-10679,1.42896163888331,1,33.820778383765216,2,5744,53,Saver
139968,121080,0.13494513031550068,4,33.35319656828254,0,2634,26,Balanced
135700,115008,0.1524834193072955,1,57.06883604794387,4,4392,29,Balanced
96559,72058,0.25374123592829256,3,64.71321290767489,2,4821,27,Balanced
30699,16395,0.4659435160754422,2,35.46532379945015,0,6276,22,Saver
29715,1188,0.960020191822312,1,43.85931704537373,2,11084,50,Saver
39169,20095,0.48696673389670403,2,45.55973628954478,3,16619,22,Saver
138413,121864,0.1195624688432445,1,61.066524788191686,2,6328,33,Balanced
167235,136272,0.18514664992375998,1,60.654608947261295,3,795,54,Balanced
139264,112344,0.19330193014705882,1,29.23172911002138,3,913,54,Balanced
25782,-6044,1.2344271196959118,1,48.758028028726216,2,10687,46,Saver
144481,107410,0.2565804500245707,1,47.66503584945728,4,14816,35,Balanced
55585,38524,0.3069353242781326,2,37.68180106300262,4,7168,46,Saver
50682,20872,0.5881772621443511,1,47.47563468064319,4,15844,23,Saver
198936,149970,0.24613946193750755,2,40.4037552375245,1,8695,35,Balanced
149992,126192,0.15867512934023148,3,43.15781198228973,3,17061,49,Balanced
104416,59993,0.4254424609255287,4,12.87987376575002,2,4854,59,Saver
147810,105118,0.288830255057168,1,21.640772558627418,4,5982,48,Balanced
58067,47127,0.1884030516472351,4,56.35511019146383,4,16576,28,Balanced
193757,188833,0.0254132753913407,2,15.788242463617625,2,15876,43,Overspender
38073,9019,0.7631129671945999,3,49.402184183913874,3,3771,45,Saver
56035,45252,0.19243330061568661,3,38.37148037949098,2,11174,44,Balanced
110373,72120,0.3465793264657117,3,60.61309458659662,1,5892,36,Saver
103362,56965,0.4488786981676051,4,52.97601084193371,1,17173,44,Saver
110517,96284,0.12878561669245456,2,30.934416590863297,2,14809,37,Balanced
85450,38781,0.5461556465769456,1,35.535033042569005,3,17291,20,Saver
30382,4898,0.8387861233625172,1,0.28924370879829553,4,1193,33,Saver
155509,129441,0.16763016931495928,2,37.39203769614542,1,1669,56,Balanced
81929,80738,0.014536977138742082,4,14.597025147916192,1,9123,46,Overspender
118864,92790,0.21935994077264773,1,35.62587283982887,3,8282,32,Balanced
163401,157484,0.03621152869321485,2,27.241635320882608,1,14356,47,Overspender
45169,5570,0.8766853372888486,1,22.46741596221038,1,9674,57,Saver
107468,80636,0.24967432165854023,3,63.75449024240427,3,11852,18,Balanced
54594,10666,0.8046305454811884,1,14.475782059858922,2,19928,46,Saver
65033,43327,0.3337690095797518,4,20.738697731763093,4,6030,47,Saver
83133,68451,0.17660856699505612,2,26.035779132198407,4,5492,57,Balanced
93861,66099,0.2957777990858823,4,30.377638822588175,1,3812,49,Balanced
51750,27367,0.4711690821256039,2,22.464429770569115,4,13565,27,Saver
60461,31665,0.4762739617273945,3,32.81703015387415,2,4818,44,Saver
98222,73556,0.2511250025452546,2,46.04308633637729,1,14559,25,Balanced
132020,105358,0.20195424935615816,1,53.39717516057931,4,2188,53,Balanced
44226,-1933,1.0437073214850994,1,52.42615914820505,0,967,59,Saver
26721,-8921,1.33385726582089,3,1.8359484333787108,0,10037,52,Saver
40609,-2221,1.0546923095865448,2,47.60391787022875,0,2922,53,Saver
150513,111982,0.2559978207862444,3,48.83796985426253,0,15104,53,Balanced
124211,112977,0.09044287542971234,1,26.752017125776483,0,5221,42,Overspender
199967,189746,0.05111343371656323,4,73.35368412614278,1,9703,37,Overspender
156728,144318,0.07918176713797152,3,61.753324636291744,3,8041,34,Overspender
144865,129346,0.10712732544092776,4,36.33951233717911,3,10369,40,Balanced
94520,92469,0.02169911129919594,4,28.080633894635344,1,15285,42,Overspender
84309,38316,0.5455289470874995,2,73.02888921885918,1,14179,48,Saver
49984,39219,0.2153689180537772,3,39.61972524281091,2,13042,23,Balanced
138947,126565,0.0891131150726536,4,41.70074115320814,3,18370,52,Overspender
25901,12321,0.5243040809235164,4,41.449131942516985,0,14961,21,Saver
182624,149301,0.1824678026984405,2,86.06208942431962,1,11538,57,Balanced
51055,5298,0.8962295563607874,2,35.66969471785921,0,12752,37,Saver
188757,175818,0.06854845118326737,1,39.527160464023666,3,10270,58,Overspender
165788,134824,0.18676864429271117,4,23.378746740022812,4,4249,18,Balanced
134099,132792,0.009746530548326237,1,32.210011154727205,4,12317,43,Overspender
31138,26779,0.1399897231678335,4,19.372156114270034,1,3003,51,Balanced
186370,155722,0.16444706766110426,1,23.78533493933756,2,8355,27,Balanced
43429,6485,0.8506758156991872,2,3.8009668438453943,0,13878,40,Saver
70200,35181,0.49884615384615383,3,57.630491419575364,1,11829,41,Saver
199316,160182,0.19634148788857894,2,43.13492675171826,2,11601,30,Balanced
121268,92945,0.23355708018603424,1,44.782185845616404,0,17283,46,Balanced
37347,30121,0.19348274292446516,1,38.95123386934263,3,12649,44,Balanced
167992,145303,0.13506000285727893,3,41.43532035034685,4,15119,48,Balanced
51822,19851,0.6169387518814403,4,72.38278142500874,2,18423,27,Saver
197731,170777,0.13631651081519844,1,24.62454416330519,0,15485,48,Balanced
60108,34685,0.42295534704199106,1,45.567135965583645,1,15526,56,Saver
148955,117564,0.2107414991104696,1,45.459822856500175,0,8928,27,Balanced
27967,12637,0.5481460292487574,3,62.83978456791516,1,9619,41,Saver
130719,124828,0.04506613422685302,2,48.773096251075025,4,4624,50,Overspender
31871,25879,0.18800790687458818,1,49.778376896547016,4,19279,31,Balanced
184685,181724,0.016032704334407233,3,14.834608589202873,0,16875,52,Overspender
48179,34682,0.2801428008053301,1,23.821952965900365,0,949,51,Balanced
75099,41548,0.446756947495972,4,16.662231918728146,1,17263,34,Saver
55262,43414,0.21439687307734068,3,0.0,1,15534,38,Balanced
98213,83958,0.14514371824503886,1,47.94398672215276,2,9942,49,Balanced
137407,131840,0.04051467538043913,3,34.76742320183974,2,13143,20,Overspender
169340,119493,0.2943604582496752,1,47.98143377159385,2,2801,32,Balanced
106269,65988,0.3790475115038252,2,40.70978561071001,0,8210,25,Saver
80545,31542,0.608392823887268,1,44.80872630407219,2,6292,49,Saver
59922,38533,0.35694736490771334,3,66.76230823543405,0,10159,55,Saver
62913,17390,0.7235865401427368,4,40.14590178551907,4,7716,43,Saver
117033,72114,0.3838148214606137,4,53.37978436207653,3,12212,47,Saver
124792,107225,0.14077024168215913,4,33.95512627931848,4,5405,26,Balanced
197404,193046,0.02207655366659237,1,56.49576240024517,0,16266,49,Overspender
139863,115864,0.1715893409979766,2,15.207246905604386,0,6499,28,Balanced
176104,132746,0.2462067868986508,1,3.248875970000938,3,17483,39,Balanced
188918,176930,0.0634561026477096,4,82.13320943328873,1,7788,51,Overspender
64936,23490,0.6382592090673894,3,76.72608304626488,1,11766,58,Saver
180866,148345,0.17980715004478454,4,1.0897100710724246,1,16086,35,Balanced
48141,41443,0.1391329635861324,3,39.27773348047446,2,2067,36,Balanced
160146,157873,0.0141932986150138,2,42.99832686157284,1,15610,35,Overspender
157478,128935,0.18125071438550147,3,54.45943163936778,2,16582,54,Balanced
117359,85010,0.2756414079874573,1,74.78417793102466,2,1594,35,Balanced
143279,131038,0.08543471129753837,1,18.771794959617644,1,11635,29,Overspender
174363,163866,0.06020199239517558,1,19.846363489691043,1,14008,21,Overspender
61568,18693,0.6963844854469855,3,39.97657647617572,3,12845,44,Saver
117539,83836,0.28673886965177514,1,20.728439322290576,3,10184,22,Balanced
66851,21810,0.6737520755112115,1,0.0,2,6691,23,Saver
74823,41869,0.4404260721970517,1,35.45519870450219,3,18342,30,Saver
43312,34310,0.20784078315478388,2,57.15087814313381,2,8546,40,Balanced
194180,188933,0.027021320424348544,3,39.59065228922696,0,5434,59,Overspender
185243,142255,0.23206275000944704,3,52.48090518299604,2,14538,42,Balanced
192851,170153,0.11769708220335907,4,49.62012407908504,2,1854,21,Balanced
118723,97985,0.17467550516749072,3,19.46028749216064,3,6973,49,Balanced
32411,20708,0.36108111443645674,2,41.3604308875811,0,13294,32,Saver
77009,27769,0.6394057837395629,3,9.496787019219802,4,3463,43,Saver
166494,147924,0.11153555083066057,2,29.761786770295917,4,15003,59,Balanced
193540,180148,0.06919499844993283,2,41.00906368903865,4,3542,28,Overspender
52371,6647,0.873078612209047,3,39.97694667423855,0,7473,26,Saver
77022,43723,0.43233102230531534,4,14.18130246378858,1,7639,28,Saver
91229,74588,0.18240910236876431,1,18.220090275888943,0,11726,19,Balanced
119071,104073,0.1259584617581107,1,45.819192593157915,3,7430,44,Balanced
116774,109469,0.06255673351944782,3,56.54786870606601,2,15262,43,Overspender
46715,12989,0.7219522637268543,3,35.86065013020206,2,18616,25,Saver
47605,27823,0.4155445856527676,2,34.85946641493558,3,5840,38,Saver
119853,106132,0.11448190700274503,3,58.625520000058444,3,5611,38,Balanced
51174,10411,0.7965568452729902,2,24.558677719454717,2,3581,25,Saver
161028,147601,0.08338301413418785,4,74.54059132208235,1,8302,18,Overspender
96373,48823,0.4933954530833325,3,13.094545907005028,1,9962,55,Saver
89252,67686,0.24163043965401335,1,60.96992662977588,1,16080,30,Balanced
90017,86787,0.0358821111567815,1,50.783356883061145,3,18413,26,Overspender
83037,75526,0.09045365319074629,3,88.20241044790383,2,17965,45,Overspender
109818,66589,0.3936422080169007,2,17.576613592357845,2,8494,23,Saver
26548,-629,1.0236929335543168,1,0.0,2,4031,40,Saver
136981,131216,0.042086128733181974,2,64.98892734590783,0,9843,53,Overspender
174249,152895,0.12254876642046726,3,10.573329853604307,0,1216,34,Balanced
44022,19093,0.5662850392985326,3,52.31552984276176,4,6729,26,Saver
126297,96477,0.23611012138055537,1,63.64302161254514,0,17088,29,Balanced
156614,109574,0.30035628998684666,3,47.59521529435504,1,12521,39,Saver
80428,49905,0.37950713681802356,4,44.64361773004387,1,11801,29,Saver
173812,167260,0.037695901318666146,4,48.0188006961389,1,4594,23,Overspender
79353,77726,0.02050332060539614,1,56.74843786742689,1,10024,26,Overspender
133132,120143,0.09756482288255265,4,51.74136969526035,4,10541,54,Overspender
36052,21272,0.4099633862199046,2,15.668323864176891,1,8603,20,Saver
120689,113100,0.06288062706626121,1,76.49999443698367,3,18902,51,Overspender
198148,162336,0.18073359307184528,1,41.02216069753804,3,15590,25,Balanced
151743,122615,0.19195613636213862,2,50.36683172959009,3,16415,27,Balanced
20163,-26776,2.3279769875514558,4,54.21978035053725,0,9209,58,Saver
61424,21772,0.6455457150299557,4,63.11855603762571,2,1938,59,Saver
161706,132916,0.17803915748333396,4,61.042136449492716,4,18936,26,Balanced
155870,113917,0.2691537819978187,1,42.634736528949844,3,15529,31,Balanced
42420,41171,0.029443658651579444,1,41.34932969169581,3,5017,54,Overspender
140575,120266,0.1444709229948426,4,48.17221965937793,1,19196,44,Balanced
49300,22399,0.545659229208925,3,62.00122011906934,3,11405,58,Saver
109881,85305,0.22366014142572418,4,17.747566303342314,1,1744,49,Balanced
30749,-1759,1.0572051123613777,2,52.8819084448392,1,2916,21,Saver
124131,113956,0.08196985442798334,1,22.27354790008004,2,15793,19,Overspender
176193,149729,0.15019892958290057,2,77.0242705000294,0,6990,50,Balanced
148563,131303,0.11617966788500501,2,47.34628335968955,1,12183,38,Balanced
57487,21047,0.6338824429871102,1,31.679448506982638,1,6339,18,Saver
184433,153887,0.1656211198646663,3,48.574332033377914,2,15350,28,Balanced
41223,176,0.9957305387768964,4,40.18403315372906,1,12670,18,Saver
92930,50500,0.4565802216722264,2,36.79626075335145,4,12467,28,Saver
165128,162141,0.018088997626084007,1,3.81549487184499,0,5509,24,Overspender
48380,22275,0.5395824720959074,2,19.516139936445697,4,18466,19,Saver
46035,32087,0.3029868578255675,4,37.19093801034972,3,14812,32,Saver
50620,36594,0.27708415645989726,3,6.232917206391939,0,9424,25,Balanced
170949,167176,0.022070910037496564,3,28.256474052847587,3,16421,43,Overspender
137360,90433,0.34163511939429236,3,30.002504744259493,1,19311,57,Saver
73352,62474,0.14829861489802595,1,24.411147465241363,2,6221,59,Balanced
181983,138037,0.2414840946681833,1,55.447096273292814,4,8923,52,Balanced
183856,172479,0.06187994952571578,3,22.396613628037233,3,5430,58,Overspender
23191,14844,0.35992410849036266,4,41.76817624153128,1,4853,58,Saver
184232,149456,0.18876199574449606,4,32.936720820188505,4,8332,38,Balanced
110536,105753,0.04327097054353333,1,37.624054737357305,4,17286,55,Overspender
124576,119278,0.04252825584382224,3,72.12801505302262,3,16948,25,Overspender
23631,17963,0.23985442850492997,4,43.593727036663495,1,19121,49,Balanced
157244,135573,0.13781765917936456,4,47.46065783052576,2,8270,25,Balanced
62080,26260,0.5769974226804123,4,24.69165825573864,3,17056,27,Saver
110353,74869,0.3215499352079237,1,52.52299354591275,4,15594,40,Saver
171353,137275,0.19887600450531942,3,51.679398136956685,4,8435,21,Balanced
48671,512,0.9894803887325101,2,49.75217334077423,0,3175,55,Saver
142811,120889,0.15350358165687517,3,15.816463642346967,1,11740,47,Balanced
147734,112706,0.23710181813258965,3,28.29505564063813,0,4505,58,Balanced
179674,132749,0.2611674477108541,1,68.67160127136583,2,7044,40,Balanced
71399,50083,0.2985475987058642,4,26.245110686254613,3,17832,22,Balanced
174544,162084,0.07138601155009625,4,71.39976051509261,4,14888,38,Overspender
27099,9131,0.663050297058932,1,29.07206845899186,1,15459,23,Saver
176503,145237,0.17714146501759176,1,42.96432308105645,4,2194,34,Balanced
76492,45283,0.4080034513413167,1,36.25661531485072,0,15253,42,Saver
116722,91722,0.2141841298127174,1,23.103894356366723,0,17026,41,Balanced
198756,183745,0.07552476403228078,1,23.39182040860633,3,6501,39,Overspender
50111,46245,0.07714872981980005,2,25.915139870205298,1,7152,30,Overspender
83936,35803,0.5734488181471598,3,42.9612856289915,1,15485,34,Saver
173686,166788,0.039715348387319646,3,57.808350479905414,3,5081,31,Overspender
193063,173668,0.10045943552104754,3,41.66313305427992,0,5587,51,Balanced
80920,40901,0.4945501730103806,4,39.33243526908901,0,1960,43,Saver
83530,44823,0.46339039865916437,2,64.20756110684593,0,4387,36,Saver
187296,182290,0.0267277464548095,3,40.826763539326265,4,15378,43,Overspender
27788,-7605,1.2736792860227437,4,29.14272789777306,2,8984,20,Saver
48082,36126,0.24865854165800091,2,20.04517842726401,0,10335,19,Balanced
143287,111624,0.22097608296635424,2,65.40894567317235,2,16143,45,Balanced
109570,102492,0.06459797389796477,4,33.41204979675395,2,11410,19,Overspender
121015,90384,0.25311738214270957,2,28.428524112522634,1,17721,39,Balanced
103588,72448,0.3006139707302004,4,26.699135528545476,3,6346,24,Saver
167603,124912,0.25471501106782096,3,64.28381110975457,4,8963,21,Balanced
108340,103379,0.04579102824441573,4,28.540520134635504,2,13836,55,Overspender
114439,84162,0.2645688969669431,2,59.80925515350188,4,2869,56,Balanced
195929,153355,0.21729299899453372,3,35.39184179181062,1,14492,37,Balanced
161214,128797,0.20108055131688315,3,15.832393379461532,0,1382,23,Balanced
135053,111569,0.17388728869406825,1,33.35016612360199,2,3671,26,Balanced
68355,49252,0.2794674859190988,1,39.34413731104119,3,2540,48,Balanced
160938,130593,0.1885508705215673,2,37.69658414457301,1,6872,43,Balanced
145426,98100,0.3254301156601983,4,37.2003259424773,4,8062,53,Saver
84027,43573,0.4814404893665131,4,33.56110113656362,0,12276,43,Saver
179210,176623,0.014435578371742648,2,24.29980080594742,4,6400,45,Overspender
112601,69030,0.3869503823234252,3,40.21475127548387,3,8465,22,Saver
49956,27925,0.4410080871166627,2,50.81896841455851,2,8965,27,Saver
124797,97585,0.21805011338413582,2,10.748084788005752,3,1089,35,Balanced
144917,133567,0.07832069391444758,3,65.98124436104413,4,5563,32,Overspender
146303,126487,0.13544493277649808,4,0.0,4,18874,50,Balanced
156511,135223,0.1360159988754784,2,41.504971495326984,3,16740,22,Balanced
198313,167881,0.15345438776076203,4,49.3217387094685,3,1758,54,Balanced
62533,17311,0.7231701661522716,2,27.93294380209952,3,14098,57,Saver
179342,129725,0.2766613509384305,3,0.0,0,3366,39,Balanced
98815,90978,0.07930982138339321,3,38.065517998159045,4,17455,39,Overspender
59279,24062,0.5940889691121645,1,43.39391849206867,1,9236,39,Saver
129787,107903,0.1686147302888579,3,17.02562530847601,0,13204,32,Balanced
174960,168506,0.03688843164151806,1,23.39733178839081,0,1137,34,Overspender
168702,158278,0.06178942751123283,2,59.25424192127568,0,5382,45,Overspender
81063,43178,0.4673525529526418,4,42.35363519403552,1,16328,39,Saver
147896,105259,0.2882904202953427,3,9.826460214747183,3,4172,38,Balanced
186216,141598,0.23960347123770245,3,48.99659835510263,4,12829,59,Balanced
117661,98249,0.1649824495797248,3,21.38962336043264,2,15467,34,Balanced
158051,109940,0.30440174374094436,2,24.504751343467035,2,5211,22,Saver
177261,136648,0.22911413113995746,1,43.95314785361596,4,13735,35,Balanced
193672,172530,0.1091639472923293,2,42.089800552382705,1,659,34,Balanced
143257,104865,0.26799388511556155,4,31.947869176823367,2,10644,21,Balanced
106205,96357,0.09272633115201732,2,29.91581250836294,0,15293,24,Overspender
26910,12774,0.5253065774804905,4,34.9840192255011,2,10423,42,Saver
66857,65268,0.023767144801591457,3,24.38813013854734,4,6438,54,Overspender
54964,33056,0.39858816680008735,4,61.78024503555085,0,11854,57,Saver
176299,168790,0.042592414023902576,4,8.616126019830684,2,10424,57,Overspender
157050,115589,0.2639987265202165,1,35.18242810853349,4,1080,26,Balanced
37153,-6069,1.163351546308508,4,10.811898532429023,1,4974,36,Saver
79765,34289,0.5701247414279446,4,58.72003494557043,4,10441,26,Saver
128212,81502,0.3643184725298724,2,35.153793320260505,1,7573,40,Saver
59071,48103,0.1856748658394136,3,18.86662814237775,0,10162,48,Balanced
132990,129528,0.026032032483645388,2,53.70095252523372,4,5559,49,Overspender
89519,79059,0.11684670293457255,2,0.0,3,13957,48,Balanced
29503,-5280,1.1789648510320985,3,45.61768050277976,3,4828,34,Saver
115457,105182,0.08899417099006557,3,63.02578377075494,3,18278,56,Overspender
167977,138300,0.1766729968983849,4,43.590871157255584,3,1421,39,Balanced
65838,51569,0.2167289407333151,4,29.869791064318342,3,3273,52,Balanced
145200,143794,0.009683195592286501,1,15.156360763812554,1,4962,47,Overspender
109489,101105,0.07657390240115446,2,61.65029270845015,4,7233,57,Overspender
46806,23253,0.5032047173439302,3,58.54843715284602,0,12274,54,Saver
196072,170706,0.12937084336366234,4,27.092763382179577,3,9810,43,Balanced
173240,128204,0.2599630570307088,3,27.627249727809442,3,2365,23,Balanced
90119,71750,0.20383049079550372,4,63.73534200453301,0,17608,51,Balanced
58714,45919,0.2179207684708928,1,50.63226293577089,0,1211,49,Balanced
75419,69934,0.0727270316498495,1,4.268313205785084,3,8210,42,Overspender
125432,82763,0.34017635053255946,3,36.085951905940156,1,13946,30,Saver
112949,109331,0.03203215610585308,1,35.34887104444339,0,13894,55,Overspender
153533,122390,0.2028423856760436,3,44.9526894525921,4,890,55,Balanced
165363,134938,0.18398916323482278,4,40.120920318706105,4,9762,19,Balanced
197876,174203,0.1196355293213932,2,29.74577676455563,1,4987,22,Balanced
96971,86368,0.10934196821730208,1,43.56719304719756,2,11120,28,Balanced
113471,72775,0.3586467026817425,4,31.044446743065606,1,14070,28,Saver
84946,78578,0.074965272055188,2,100.0,3,6566,41,Overspender
118989,113368,0.04723966080898234,2,42.454558020270724,2,4994,31,Overspender
104080,88361,0.15102805534204458,2,39.706010617419956,3,4072,47,Balanced
97794,67567,0.3090884921365319,4,76.85615116623126,4,13170,57,Saver
50841,5947,0.8830274778230168,4,12.71313213111393,0,16439,52,Saver
144447,135881,0.05930202773335549,3,37.80054251833037,3,16760,38,Overspender
140029,126723,0.0950231737711474,2,21.007938259914532,4,10749,22,Overspender
199830,174788,0.12531651904118501,2,52.700201130201776,1,2811,55,Balanced
96272,80186,0.1670890809373442,2,30.113010356437343,3,11571,19,Balanced
57643,39256,0.31898062210502576,3,51.60187470399495,4,7273,57,Saver
63950,35908,0.4384988272087568,2,50.16101996869085,0,7405,54,Saver
120500,95612,0.20653941908713694,4,55.607445239801486,3,4142,51,Balanced
179116,151602,0.15360995109314635,2,50.49037585043912,4,6838,28,Balanced
145588,126265,0.1327238508668297,1,35.51921212289967,3,16846,53,Balanced
35997,16978,0.5283495846876128,4,12.046945864620263,0,19493,28,Saver
99751,88861,0.10917183787631202,3,60.18169882026527,3,10122,26,Balanced
118605,76742,0.352961510897517,2,68.18054849330314,3,16155,23,Saver
174983,128496,0.26566580753558916,1,21.242633774167917,4,10605,51,Balanced
75533,64250,0.14937841738048271,3,54.71754723225375,2,6740,54,Balanced
102566,83287,0.18796677261470662,3,16.592745048288272,3,15297,49,Balanced
165643,117644,0.2897737906220003,4,44.06864349523795,2,8306,29,Balanced
128255,104347,0.18640988655413043,3,48.18840972416661,1,1257,49,Balanced
78005,29539,0.6213191462085764,3,31.47560452390652,3,6720,34,Saver
63541,24589,0.6130215136683401,3,41.90142873786153,2,10604,21,Saver
43387,7217,0.8336598520294097,3,56.96406342994431,1,14816,59,Saver
113980,75317,0.33920863309352517,2,37.81166989497979,4,9826,50,Saver
199980,154808,0.22588258825882587,2,26.497249908796043,3,9456,26,Balanced
105457,56528,0.46397109722446117,2,15.524415744553224,4,19609,51,Saver
164129,153786,0.06301750452388061,2,32.1847126749118,1,3997,56,Overspender
84028,72391,0.1384895511020136,1,16.50556837581822,4,10364,47,Balanced
139246,103522,0.25655315053933325,2,32.4523195672112,4,9274,37,Balanced
75731,34940,0.5386301514571311,3,30.695150731408226,0,14539,56,Saver
175930,145796,0.1712840334223839,2,56.08209939925041,1,2321,40,Balanced
199761,151931,0.2394361261707741,2,41.469500324206216,4,18069,58,Balanced
64638,16537,0.744159782171478,4,90.94519379434384,2,13217,52,Saver
197558,192651,0.0248382753419249,3,0.0,1,18521,40,Overspender
40567,5992,0.852293736288116,2,46.267428634375605,0,10872,56,Saver
180811,133012,0.26435891621638063,2,30.968874290009772,3,8880,40,Balanced
77804,71977,0.07489332168011928,2,20.87918759031108,4,2246,54,Overspender
128821,97214,0.2453559590439447,1,39.4046101084766,2,6297,40,Balanced
23754,9055,0.6188010440346889,2,37.90766135278079,0,16783,56,Saver
47044,8752,0.8139613978403197,4,61.55625634692064,1,8589,45,Saver
87260,38299,0.5610932844373138,3,41.82516893606005,4,19504,36,Saver
86912,60029,0.3093128681885125,3,26.143968245624627,0,12637,47,Saver
28706,-21285,1.741482616874521,2,46.68421127400641,0,8097,38,Saver
28894,22581,0.2184882674603724,2,35.406968725769644,2,6607,41,Balanced
169109,154511,0.08632302242932073,2,17.490429097585864,3,3293,38,Overspender
103986,57160,0.4503106187371377,3,35.029092609744474,3,11638,43,Saver
101942,72135,0.29239175217280416,3,44.61884154813377,3,3000,53,Balanced
49725,43838,0.1183911513323278,1,41.44564860464293,1,13638,43,Balanced
156998,152144,0.030917591306895628,4,46.606261092637645,0,8861,50,Overspender
124555,78329,0.3711292200232829,1,29.47029581985617,1,5425,53,Saver
29496,13960,0.526715486845674,4,46.35223922867887,0,17964,21,Saver
76447,71889,0.059623006789017226,1,42.402316256348314,2,4953,26,Overspender
121604,110832,0.08858261241406533,3,42.56458767547086,2,19132,25,Overspender
180878,143535,0.20645407401674057,1,40.64713105653374,1,15279,19,Balanced
108199,72013,0.33443932014159095,4,83.52186420471928,1,12600,46,Saver
61321,23355,0.6191353696123677,2,62.20252487600138,2,15662,40,Saver
173728,138959,0.20013469331368577,4,45.90783513857265,4,1825,23,Balanced
75147,34260,0.5440935765898838,2,23.99585446303566,3,11869,53,Saver
111396,91167,0.1815953894215232,3,34.153350004870724,3,10840,38,Balanced
58787,48114,0.18155374487556772,4,72.31576302296678,2,13908,39,Balanced
41727,12850,0.6920459175114434,1,28.74125074332992,3,18572,26,Saver
115081,82480,0.28328742364074,4,36.68540733729069,4,19869,51,Balanced
142721,103637,0.27384897807610653,2,35.57193348771183,4,18960,43,Balanced
88056,70812,0.19582992641046607,3,47.35774554317032,0,1961,18,Balanced
154153,125797,0.1839471174741977,1,31.267070454291378,1,10094,53,Balanced
185268,167462,0.09610941986743528,4,43.53716016296511,3,572,22,Overspender
187807,163708,0.12831790082371797,2,31.71366210696752,4,6530,58,Balanced
100102,54461,0.4559449361651116,1,66.29021399063464,1,19680,39,Saver
